id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
1079,0,p8x8,2,0.296249058842245,1,10,1,-10,29.32159763936856,-4:4,spatial,0,100,3,tesa,45,0,0,vbr,0,baseline,0.6493532546000097,48,11,92,2,92,0,2,0,0,0,1.05
1894,0,p8x8,2,0.296249058842245,2,10,1,-10,29.32159763936856,-4:4,spatial,0,146,3,tesa,45,0,0,vbr,0,baseline,0.6493532546000097,48,11,92,2,92,0,2,0,0,0,1.05
2051,0,p8x8,3,0.296249058842245,1,10,1,-10,23.312004829095628,-4:4,spatial,0,100,3,tesa,45,0,0,vbr,0,high,0.2115404214338969,20,11,92,2,84,8,2,0,0,1,1.05
2051,1,p8x8,2,0.296249058842245,1,10,1,-10,29.32159763936856,6:6,spatial,0,39,3,tesa,45,0,0,vbr,0,baseline,0.2115404214338969,31,7,107,2,92,0,2,0,0,0,1.05
2051,0,p8x8,2,0.296249058842245,1,6,1,-10,29.32159763936856,6:6,spatial,0,39,3,tesa,45,0,0,vbr,0,main,0.2115404214338969,35,7,107,2,92,0,2,0,0,0,1.05
2283,1,all,1,0.0520260669292369,2,0,0,11,17.913017377509092,6:-6,auto,1,458,2,hex,10,1,0,vbr,1,baseline,0.9859873526355616,22,14,240,2,81,11,24,2,0,2,1.1
2051,1,p8x8,2,0.296249058842245,1,10,1,-10,27.07511018995715,6:6,spatial,0,154,3,hex,10,1,1,vbr,1,baseline,0.6493532546000097,22,4,55,3,80,0,2,0,0,0,1.18
2051,0,all,2,0.0520260669292369,0,0,1,11,11.817946525232552,6:-6,none,1,127,2,hex,10,0,1,vbr,1,baseline,0.6493532546000097,22,4,111,3,80,0,2,0,0,1,1.33
2051,0,p8x8,2,0.296249058842245,1,10,1,-10,29.32159763936856,-4:4,spatial,0,100,3,tesa,45,0,0,vbr,0,baseline,0.2115404214338969,20,7,107,12,7,7,56,2,0,0,1.76
428,0,all,2,0.0520260669292369,0,0,1,11,32.34334981132251,6:-6,none,1,458,1,hex,10,0,0,vbr,1,baseline,0.9859873526355616,37,14,240,2,81,1,63,1,0,2,1.82
1320,1,p4x4,3,0.6157864219350295,1,12,0,8,38.687654164818326,2:-2,spatial,1,435,3,dia,15,1,0,cbr,1,main,0.7214316074693485,25,3,141,7,40,5,63,1,0,2,1.85
1320,1,p4x4,3,0.6157864219350295,1,12,0,8,28.67455693226908,2:-2,spatial,1,435,3,dia,15,1,0,cbr,1,main,0.2829198489071013,25,3,141,7,40,5,63,1,0,2,1.85
1320,1,p4x4,3,0.6157864219350295,1,8,0,8,38.687654164818326,2:-2,spatial,1,435,3,dia,15,1,0,cbr,1,high,0.7214316074693485,25,3,141,7,40,5,63,1,0,2,1.85
1561,1,"p8x8,b8x8,i8x8,i4x4",3,1.9754280279045648,1,12,1,-5,17.92675268625064,4:4,auto,1,92,3,hex,37,0,1,cbr,1,high,0.0784792835710588,44,16,130,2,6,7,40,2,0,1,1.86
2283,0,all,1,0.0520260669292369,2,7,1,11,17.913017377509092,6:-6,auto,1,458,2,hex,10,1,0,vbr,1,baseline,0.9859873526355616,37,14,240,2,81,1,63,1,0,2,1.9
428,0,all,0,0.0520260669292369,0,0,1,11,11.817946525232552,6:-6,none,1,458,2,hex,10,1,1,vbr,1,baseline,0.6493532546000097,22,4,111,3,80,0,2,0,0,0,1.91
2051,0,p8x8,2,0.296249058842245,1,10,0,8,38.687654164818326,2:-2,spatial,1,435,3,dia,15,0,0,cbr,1,high,0.7214316074693485,25,3,141,7,40,5,63,1,0,2,2.02
1561,0,"p8x8,b8x8,i8x8,i4x4",3,1.9754280279045648,1,12,1,-5,17.92675268625064,4:4,auto,1,92,3,hex,37,0,1,cbr,1,high,0.4860962532737965,44,16,130,2,6,7,40,1,0,1,2.1
1561,0,"p8x8,b8x8,i8x8,i4x4",3,1.9754280279045648,2,12,1,-5,17.92675268625064,4:4,auto,1,92,3,dia,15,1,0,cbr,1,high,0.7214316074693485,25,3,141,7,40,5,63,0,0,2,2.32
1561,0,"p8x8,b8x8,i8x8,i4x4",3,1.9754280279045648,1,12,1,5,17.92675268625064,4:4,spatial,1,435,3,dia,15,1,0,cbr,1,high,0.7214316074693485,25,3,141,7,40,5,63,1,0,2,2.32
