id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
852,1,none,3,0.6157864219350295,1,14,0,-7,11.241846059980343,5:-5,temporal,0,435,2,hex,15,0,0,none,1,main,0.7411440758611425,24,3,141,2,40,5,34,0,0,0,5.58
1978,1,p8x8,3,0.6157864219350295,1,12,0,8,11.241846059980343,2:-2,temporal,0,435,3,hex,15,1,0,none,1,main,0.7411440758611425,25,7,141,2,21,5,63,1,0,0,5.58
122,1,p8x8,3,0.6157864219350295,1,12,0,3,7.165447725583405,-2:2,temporal,0,242,3,hex,12,0,0,none,1,baseline,0.8069654763699421,49,8,53,11,40,5,63,0,0,1,5.58
122,1,p8x8,3,0.6157864219350295,1,0,0,-3,11.241846059980343,2:-2,spatial,0,349,4,dia,15,0,0,none,1,main,0.8069654763699421,49,8,53,11,40,5,63,0,0,1,5.58
122,1,p8x8,3,0.6157864219350295,1,0,0,-3,11.241846059980343,3:3,spatial,0,349,4,dia,15,0,0,none,1,main,0.8069654763699421,49,8,53,3,40,5,63,0,0,1,5.58
122,1,p8x8,3,0.6157864219350295,1,12,0,3,7.165447725583405,-2:2,temporal,0,242,3,hex,12,0,0,none,1,baseline,0.8069654763699421,49,8,53,11,40,5,63,0,0,0,5.58
122,1,p8x8,2,1.404486935123255,0,15,0,-9,11.241846059980343,2:2,temporal,1,349,4,dia,15,0,0,none,1,main,0.8069654763699421,49,8,53,11,40,5,63,0,0,1,5.58
122,1,p8x8,3,0.6157864219350295,1,0,0,1,11.241846059980343,3:3,spatial,0,274,4,dia,15,0,0,none,1,main,0.8069654763699421,49,8,53,3,40,1,63,0,0,2,5.58
1978,1,p8x8,3,0.6157864219350295,1,12,0,8,11.241846059980343,2:-2,temporal,0,435,3,hex,15,0,0,none,1,baseline,0.5923601838025758,25,7,141,2,21,5,63,0,0,0,5.58
122,0,p8x8,3,0.6157864219350295,1,12,0,3,7.165447725583405,-2:2,temporal,0,242,3,hex,12,0,0,vbr,1,baseline,0.8069654763699421,49,8,53,11,40,5,63,0,0,0,5.58
1978,1,p8x8,3,0.6157864219350295,1,12,0,8,11.241846059980343,2:-2,temporal,0,435,3,hex,15,1,0,none,1,main,0.8069654763699421,49,8,53,3,40,5,63,0,0,1,5.58
1009,1,p4x4,3,0.1445022929414353,1,13,0,6,11.241846059980343,2:-2,temporal,1,453,1,hex,15,1,1,none,1,high,0.5198243635812297,48,7,141,7,35,5,37,0,0,0,6.83
1009,1,p4x4,3,0.1445022929414353,1,13,0,6,11.241846059980343,2:-2,temporal,1,453,1,hex,15,1,1,vbr,0,high,0.7214316074693485,51,7,141,7,35,5,37,0,0,0,6.83
867,1,p8x8,3,0.6157864219350295,1,12,0,-12,11.241846059980343,-5:5,temporal,1,435,3,hex,15,1,0,vbr,1,high,0.3381755812106209,30,17,11,2,40,1,43,0,0,0,7.22
1320,1,p4x4,0,0.0307722080746771,0,8,0,-11,11.241846059980343,5:-5,temporal,1,435,3,hex,63,1,1,vbr,1,high,0.7214316074693485,45,7,76,7,16,5,44,2,0,1,7.22
122,1,p4x4,2,0.9625735019710584,0,13,0,-9,11.241846059980343,2:2,temporal,1,435,3,hex,62,1,0,none,1,baseline,0.6791829517203887,23,17,61,2,40,1,43,0,0,0,7.22
146,1,p4x4,3,1.7276912190147573,0,8,0,6,11.241846059980343,-5:5,temporal,1,435,3,hex,63,1,0,vbr,1,high,0.7214316074693485,25,7,76,4,16,5,4,0,0,1,7.22
1320,1,p4x4,3,0.1445022929414353,1,13,0,6,11.241846059980343,2:-2,temporal,1,453,1,hex,15,1,0,vbr,0,high,0.7214316074693485,51,7,141,7,35,5,37,0,0,0,7.22
122,1,p4x4,2,0.9625735019710584,0,13,0,-9,11.241846059980343,2:2,temporal,1,435,3,hex,62,1,1,vbr,0,high,0.4138333627883174,32,7,141,7,35,5,37,0,0,0,7.22
995,1,p4x4,3,0.1445022929414353,1,13,0,6,11.241846059980343,2:-2,temporal,1,453,1,umh,15,1,1,none,1,high,0.5198243635812297,48,7,141,7,35,5,37,1,0,0,7.22
