id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
852,1,none,3,0.6157864219350295,1,14,0,-7,11.241846059980343,5:-5,temporal,0,435,2,hex,15,0,0,none,1,main,0.7411440758611425,24,3,141,2,40,5,34,0,0,0,5.58
1978,1,p8x8,3,0.6157864219350295,1,12,0,8,11.241846059980343,2:-2,temporal,0,435,3,hex,15,1,0,none,1,main,0.7411440758611425,25,7,141,2,21,5,63,1,0,0,5.58
122,1,p8x8,3,0.6157864219350295,1,12,0,3,7.165447725583405,-2:2,temporal,0,242,3,hex,12,0,0,none,1,baseline,0.8069654763699421,49,8,53,11,40,5,63,0,0,1,5.58
122,1,p8x8,3,0.6157864219350295,1,0,0,-3,11.241846059980343,2:-2,spatial,0,349,4,dia,15,0,0,none,1,main,0.8069654763699421,49,8,53,11,40,5,63,0,0,1,5.58
867,1,p8x8,3,0.6157864219350295,1,12,0,-12,11.241846059980343,-5:5,temporal,1,435,3,hex,15,1,0,vbr,1,high,0.3381755812106209,30,17,11,2,40,1,43,0,0,0,7.22
1320,1,p4x4,0,0.0307722080746771,0,8,0,-11,11.241846059980343,5:-5,temporal,1,435,3,hex,63,1,1,vbr,1,high,0.7214316074693485,45,7,76,7,16,5,44,2,0,1,7.22
122,1,p4x4,2,0.9625735019710584,0,13,0,-9,11.241846059980343,2:2,temporal,1,435,3,hex,62,1,0,none,1,baseline,0.6791829517203887,23,17,61,2,40,1,43,0,0,0,7.22
146,1,p4x4,3,1.7276912190147573,0,8,0,6,11.241846059980343,-5:5,temporal,1,435,3,hex,63,1,0,vbr,1,high,0.7214316074693485,25,7,76,4,16,5,4,0,0,1,7.22
1320,1,p4x4,3,0.1445022929414353,1,13,0,6,11.241846059980343,2:-2,temporal,1,453,1,hex,15,1,0,vbr,0,high,0.7214316074693485,51,7,141,7,35,5,37,0,0,0,7.22
1320,1,p4x4,3,0.6157864219350295,1,13,0,-3,11.241846059980343,5:-5,temporal,0,435,3,hex,15,1,0,vbr,0,main,0.7214316074693485,25,7,141,2,40,1,4,0,0,0,7.54
867,1,p8x8,3,1.6480643356688356,1,3,0,9,25.82327767066316,-2:2,none,0,331,4,dia,34,0,0,none,1,baseline,0.7214316074693485,49,7,218,7,97,6,44,2,0,2,8.21
1009,1,p4x4,3,0.6157864219350295,0,12,1,9,25.82327767066316,4:4,spatial,0,331,3,dia,63,0,1,vbr,1,baseline,0.2018228375429939,21,7,139,1,40,1,4,2,0,0,8.94
867,1,p8x8,1,1.878273939240144,1,3,1,11,1.2084795105578567,4:4,none,1,331,3,esa,34,0,0,vbr,1,high,0.3381755812106209,24,1,171,2,96,0,47,2,0,2,9.1
2002,1,p4x4,3,1.058792069168873,1,13,1,8,50.891546702591,2:-2,spatial,1,435,3,hex,15,0,0,none,1,main,0.7411440758611425,25,7,141,4,40,5,56,1,0,2,11.16
2002,1,p4x4,3,1.058792069168873,1,16,1,8,41.97215779676975,-2:2,spatial,1,128,0,hex,42,0,0,none,1,baseline,0.7214316074693485,25,11,218,7,40,5,63,1,0,2,11.16
2002,0,p4x4,3,1.058792069168873,1,13,1,8,50.891546702591,2:2,temporal,1,67,4,hex,15,0,0,none,1,baseline,0.7214316074693485,25,7,239,7,16,9,44,0,0,2,11.16
2002,1,p4x4,3,0.4032965896909146,1,16,1,8,28.74417029968711,-2:2,spatial,1,435,4,hex,15,0,0,vbr,1,baseline,0.7214316074693485,48,3,48,7,9,6,47,1,1,2,11.16
1009,1,p8x8,3,0.6157864219350295,1,12,0,9,25.82327767066316,4:4,spatial,0,331,3,dia,63,0,0,none,0,baseline,0.3381755812106209,21,3,11,2,40,1,63,0,1,0,11.85
2339,1,p8x8,3,1.878273939240144,2,3,0,-6,38.687654164818326,5:5,spatial,1,333,3,tesa,62,0,0,cbr,0,high,0.9562827234845592,28,15,69,2,71,0,47,1,1,2,12.26
2002,1,none,3,1.058792069168873,1,12,0,8,27.85228112665768,3:3,spatial,1,435,3,tesa,15,1,0,cbr,1,baseline,0.7214316074693485,21,7,218,7,40,5,63,1,1,2,13.52
