encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,0,1,0,0,1,0,0,6.19
1,1,0,0,1,0,0,0,0,1,0,6.2
0,1,0,0,1,0,0,0,1,0,1,6.21
1,1,1,0,0,0,0,0,0,1,0,6.29
1,0,0,0,0,0,1,0,0,1,0,6.29
0,1,0,0,1,0,0,0,0,0,1,6.31
0,0,0,0,1,0,0,0,1,0,1,6.32
0,0,0,0,1,0,0,0,0,1,1,6.33
1,1,0,0,1,0,0,0,0,0,1,6.33
0,0,0,0,0,1,0,0,1,1,0,6.46
0,1,0,0,1,0,0,0,0,0,0,6.47
0,0,0,0,1,0,0,0,0,0,0,6.48
1,1,0,0,1,0,0,0,1,0,1,6.48
1,1,0,0,0,1,0,0,1,0,0,8.4
0,1,0,1,0,0,0,1,0,1,0,8.66
0,1,1,0,0,0,0,1,1,1,0,8.97
1,0,0,0,1,0,0,1,0,0,1,9.35
1,1,0,0,1,0,0,1,1,0,0,9.43
1,0,0,0,1,0,0,0,1,1,1,9.77
1,0,0,0,1,0,0,0,0,0,1,10.03
