OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,887.835036739033
0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,722.912639079384
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,704.222902278071
1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,678.375657614524
1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,801.806971804755
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,680.808493844368
1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,735.394589873594
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,729.358903978292
1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,693.105961032855
1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,669.40488047725
1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,666.490803360001
1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,611.9710367982434
1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,611.9722798630692
1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,611.972699854488
1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,611.9691098209231
0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,661.238973994398
1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,658.899651046745
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,657.5611198208
0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,611.9699954433944
0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,659.225902703765
