NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,1,0,1,0,1,0,1,0,8,8,0,1.08
0,1,0,0,0,0,0,1,0,0,0,0,0,22,8,1,2.25
0,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,1.52
0,1,1,0,0,0,0,1,0,0,0,0,0,22,8,1,3.77
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,0,1.54
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,1.57
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,2,5.74
1,0,1,1,0,1,0,0,0,0,1,1,0,8,320,0,1.82
0,0,0,0,0,0,0,0,0,0,1,0,1,22,8,0,4.18
0,0,1,0,0,0,0,0,0,0,1,0,1,22,8,0,5.95
0,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,1.87
1,1,1,0,1,0,0,0,0,0,0,1,0,48,8,0,8.1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,1.93
1,0,1,0,0,1,0,0,0,1,1,0,1,8,160,0,2.1
0,0,0,1,0,0,1,0,0,0,0,0,0,44,320,0,7.97
1,0,1,0,0,1,1,1,1,0,0,1,1,8,8,0,12.551956383528003
1,1,1,0,1,1,0,0,1,1,1,0,1,8,8,1,12.55169094397685
1,0,1,0,0,1,0,0,0,1,1,0,0,44,8,0,12.55505090171511
0,0,0,1,0,1,0,1,0,1,0,1,0,8,8,0,12.552089250380396
0,0,1,0,0,0,0,0,0,0,1,0,1,48,160,0,10.62
