iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10,1.377767,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.540767,1
0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,10,1.377767,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,90,1.377767,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,2.540767,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.377767,1
0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,2.014833,1
0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,90,1.377767,1
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,90,2.014833,1
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,10,1.377767,1
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,90,1.6667,1
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,1.6667,1
0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,90,1.6667,1
0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,90,1.6667,1
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,90,1.6667,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.477817,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.288933,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.288933,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.288933,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.288933,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,2.288933,1
