write,0,select,1,0.1,1.1,0.2,1.2,1.3,0.3,2,2674,27906,20834,36784,18392,24891,55070,35593,9450,8624,9,14473,1.4,36179,0.4,0.5,1.5,0.6,1.6,65028.69
write,1,poll,1,0,1,0,1,1,1,0,17719,17281,60372,58998,29499,58717,54225,13023,31811,34937,10,63472,1,52835,1,1,0,1,2419,75659.94
write,1,poll,1,0,1,0,1,0,1,1,28440,11970,46336,22219,22126,62958,24969,38585,35322,43882,2,14305,1,51871,1,0,0,1,542,72979.5
write,0,linux-sysepoll,0,0,0,0,1,1,2,1,17876,59019,64966,31821,5318,56080,51548,5965,11516,60937,5,46420,1,65237,0,1,0,0,703,71655.21
writev,0,select,1,1,0,0,1,1,2,1,28440,11970,46336,22219,11109,62958,64872,38585,36124,24126,2,64618,1,51871,0,0,0,1,542,71608.42
sendfile,0,select,0,1,0,0,0,0,2,2,29115,64,64516,51972,29596,31239,64872,38585,36124,24126,2,64618,1,51871,0,0,0,1,542,71608.42
writev,0,select,1,1,0,0,1,0,2,1,28440,11970,46336,22219,6029,62958,13636,38585,36124,24126,2,11937,1,51871,0,0,1,1,542,71608.42
sendfile,0,select,1,1,0,0,1,0,1,1,28440,11970,46336,22219,6029,62958,24969,38585,30520,43882,2,14305,1,51871,1,0,0,1,542,71608.42
write,1,poll,1,1,0,0,1,1,2,1,28440,11970,46336,22219,11109,62958,64872,38585,36124,39028,2,64618,0,51871,0,0,0,1,542,71608.42
write,1,poll,1,0,1,0,1,1,1,0,17719,17281,60372,58998,29499,58717,64872,62492,36124,24126,2,64618,1,51871,0,0,0,1,542,70817.73
write,0,select,1,1,0,1,1,1,0,1,44887,64959,15566,64127,32138,54119,13514,33452,47354,49013,15,65298,1,37856,0,0,0,0,1622,69619.23
write,0,select,1,1,0,1,0,1,2,1,44887,64959,15566,64127,32138,54119,13514,33452,47354,49013,15,46420,1,65237,1,1,0,0,2177,69619.23
write,0,poll,1,0,0,0,1,0,2,2,63826,34805,35485,35193,25245,41941,13762,29081,20075,46141,14,51705,1,61153,1,0,1,1,28,67984.55
writev,0,linux-sysepoll,1,0,1,0,1,1,1,1,30260,14795,27640,3884,1942,31330,4422,6921,57882,57053,11,15238,1,36435,0,0,0,0,121,67900.53
writev,0,linux-sysepoll,1,0,1,0,1,1,1,1,30260,14795,27640,3884,1942,31330,27862,6921,57882,57053,11,46420,1,65237,0,1,0,0,2177,67900.53
writev,0,linux-sysepoll,1,0,0,0,1,1,1,1,30260,14795,27640,32772,1942,31330,27862,6921,57882,57053,11,65298,0,37856,0,0,0,0,1622,67900.53
writev,0,linux-sysepoll,1,0,1,0,1,1,1,1,30260,14795,27640,3884,1942,31330,27862,6921,57882,57053,7,46420,1,65237,1,0,1,1,542,67900.53
writev,0,linux-sysepoll,1,0,1,0,1,1,1,1,30260,14795,27640,3884,1942,31330,24969,38585,30520,43882,2,62043,1,51871,0,0,0,1,542,67900.53
sendfile,0,select,1,1,0,0,1,0,1,0,59585,17281,60372,40316,29499,58717,39320,13023,31811,34937,10,63472,1,52835,1,1,0,0,2419,66645.79
write,1,poll,1,0,1,0,1,1,0,0,4050,40676,30170,31821,10078,56080,51548,5965,11516,60937,5,46420,1,65237,0,1,1,0,2177,65409.48
write,1,poll,1,0,1,1,1,1,1,2,63826,34805,35485,35193,25245,41941,13762,29081,20075,46141,14,51705,1,61153,1,0,1,1,28,65212.67
