NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,0,0,0,0,1,0,0,0,0,1,0,8,8,0,0.31
1,0,1,1,1,0,0,0,0,0,0,1,0,8,8,1,0.35
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,0.37
1,1,1,0,1,1,0,0,0,1,0,1,0,22,8,0,0.38
0,1,0,0,0,0,1,0,0,0,0,0,0,22,8,0,0.43
1,0,1,1,1,1,0,0,0,1,0,1,0,22,8,0,0.43
0,0,1,0,0,1,0,0,1,0,0,1,1,8,160,0,0.46
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,0.47
1,1,1,0,0,0,0,0,1,1,0,0,0,44,8,0,0.52
0,0,1,1,0,0,0,0,1,0,0,1,0,22,8,1,0.54
0,0,0,1,0,0,0,1,0,0,0,0,0,48,8,2,0.55
0,1,0,0,0,0,0,0,1,1,0,0,0,44,8,0,0.62
0,0,0,0,0,0,0,0,0,0,1,0,1,44,8,1,0.65
0,0,0,1,1,0,0,0,0,0,0,0,0,44,8,0,0.71
0,0,0,1,0,0,0,1,0,1,0,1,0,48,8,0,0.72
0,1,0,0,0,0,0,1,0,0,0,1,0,48,8,2,0.74
1,0,1,1,0,0,0,0,1,0,0,1,0,48,8,0,0.87
0,0,0,0,0,0,0,0,1,0,0,0,1,48,320,0,0.95
1,0,0,1,0,0,0,0,1,0,1,1,0,44,320,1,1.2216845669321592
1,1,0,1,1,0,0,0,0,0,1,0,1,22,160,0,1.2218329326835975
