auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,0,0,0,1,0,0,0,1,1,0,1.1222,0
0,0,0,0,0,1,0,0,0,0,1,1,1.1222,0
0,0,0,0,0,0,1,0,0,1,0,0,1.1222,0
0,0,0,0,0,0,0,1,0,1,0,0,1.1222,0
0,0,0,0,1,0,0,1,0,0,0,0,1.1222,0
0,0,0,0,0,1,0,1,0,0,0,0,1.1222,0
0,0,1,0,0,1,0,0,0,0,0,0,1.1222,0
0,0,0,0,0,1,0,0,0,0,0,0,1.1222,0
0,1,1,0,0,0,0,1,0,1,0,0,1.1222,0
0,1,1,0,0,1,0,1,0,1,0,0,1.1222,0
1,0,0,0,0,0,1,0,0,0,0,0,1.5722,0
1,1,1,1,1,0,1,1,0,1,0,0,2.2889,1
1,1,0,0,0,0,1,1,0,1,0,0,2.0389,1
1,1,1,1,0,0,1,0,0,1,0,0,2.2889,1
1,0,1,1,1,0,1,1,1,1,0,1,1.5722,0
1,1,1,1,1,0,0,1,1,1,0,1,1.5722,0
1,1,1,1,1,0,0,1,1,1,0,0,1.5722,1
1,0,0,0,1,0,0,1,1,1,0,0,1.5722,1
1,0,0,0,1,0,0,0,1,1,0,0,1.5722,0
1,1,1,1,1,0,0,0,1,1,0,0,1.5722,1
1,1,0,0,1,0,0,0,0,0,1,1,2.2556,1
1,0,0,0,1,0,0,1,0,0,0,1,1.7556,1
1,1,0,0,0,0,0,1,0,1,0,0,2.2556,1
1,0,0,0,1,0,0,1,0,1,0,0,1.7556,1
1,0,1,1,1,0,1,1,0,1,1,0,1.7556,1
1,1,1,1,0,0,1,0,0,1,0,1,2.2556,1
1,0,0,0,0,0,0,1,0,1,0,0,1.7556,1
1,1,0,0,1,0,0,1,0,1,0,0,1.7556,1
1,0,0,0,0,0,0,1,0,0,1,1,1.7556,1
1,1,1,1,0,0,1,1,0,1,0,1,2.0056,1
1,1,1,0,0,0,0,1,0,1,0,0,2.0056,1
1,1,0,0,1,0,0,0,0,0,1,0,2.0056,1
1,1,0,0,0,0,0,1,0,1,0,1,2.0056,1
1,1,0,0,0,0,0,0,0,0,1,1,2.0056,1
