id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
1011,0,p4x4,0,0.7841382476494912,0,13,1,7,37.37799214063269,4:-4,auto,0,20,0,esa,63,1,0,vbr,0,high,0.0833025022174705,43,10,149,2,23,2,20,1,1,1,1.59
1690,1,none,2,1.1536539324358672,0,13,1,7,42.876785685812266,4:-4,auto,0,106,3,tesa,6,1,1,vbr,1,baseline,0.4533312853075793,41,14,209,8,15,2,18,2,0,1,1.59
469,0,"p8x8,b8x8,i8x8,i4x4",3,1.9388859071863007,0,9,1,-12,27.88001428928656,4:-4,auto,0,20,4,hex,63,1,0,vbr,0,high,0.0833025022174705,43,10,149,12,23,0,20,0,0,0,1.59
1690,1,none,2,1.1536539324358672,1,13,1,-10,37.37799214063269,4:-4,auto,0,20,4,esa,63,1,0,vbr,1,high,0.0833025022174705,43,10,149,12,7,0,20,1,1,0,1.59
1011,0,p4x4,0,0.7841382476494912,0,13,1,7,37.37799214063269,4:-4,auto,0,406,0,esa,20,1,0,vbr,0,main,0.0833025022174705,43,10,149,12,23,0,20,1,1,1,1.59
1690,1,none,2,1.1536539324358672,0,13,1,7,44.37311282353116,4:-4,auto,0,20,4,esa,63,1,1,vbr,1,high,0.0833025022174705,43,10,149,2,23,2,20,0,1,1,1.59
469,0,"p8x8,b8x8,i8x8,i4x4",2,1.9388859071863007,0,9,1,-12,27.88001428928656,4:-4,none,0,20,4,tesa,63,1,0,vbr,0,high,0.0833025022174705,43,10,244,12,23,0,20,0,1,1,1.59
469,0,"p8x8,b8x8,i8x8,i4x4",3,1.9388859071863007,0,9,1,-12,27.88001428928656,4:-4,auto,0,20,4,hex,63,1,0,vbr,0,high,0.0833025022174705,43,10,149,6,96,4,20,0,1,0,1.59
469,0,"p8x8,b8x8,i8x8,i4x4",3,1.0348164034065757,0,9,1,7,37.37799214063269,4:-4,auto,0,20,0,esa,63,1,0,vbr,0,main,0.0833025022174705,43,10,149,2,23,2,20,1,1,1,1.59
1690,1,none,2,1.1536539324358672,1,13,1,-10,37.37799214063269,4:-4,auto,0,20,4,esa,44,1,0,none,1,high,0.0833025022174705,43,10,149,2,23,2,20,0,1,1,1.59
1690,1,none,2,1.1536539324358672,0,6,1,7,44.37311282353116,2:2,auto,0,20,4,esa,63,1,0,vbr,1,high,0.0833025022174705,43,10,149,12,7,0,20,1,1,0,1.59
1690,1,none,2,1.1536539324358672,0,13,1,7,44.37311282353116,4:-4,auto,0,20,0,esa,63,1,1,none,1,baseline,0.3350911669636198,38,0,165,3,21,1,24,2,0,1,1.59
805,0,all,1,1.0852088752883258,1,15,1,-10,37.37799214063269,4:-4,auto,0,406,0,esa,20,1,0,vbr,0,main,0.0833025022174705,43,10,149,12,23,0,20,1,1,1,1.59
1690,1,none,2,1.1536539324358672,0,13,1,7,44.37311282353116,4:-4,auto,0,348,4,hex,63,1,0,vbr,0,high,0.0833025022174705,43,10,149,6,96,4,20,0,1,0,1.59
469,0,"p8x8,b8x8,i8x8,i4x4",3,1.9388859071863007,0,9,1,-12,27.88001428928656,4:-4,auto,0,20,4,esa,63,1,1,vbr,0,high,0.0833025022174705,43,10,149,2,23,2,20,1,1,1,1.59
1690,1,all,2,1.1536539324358672,0,13,1,7,44.37311282353116,4:-4,auto,0,15,4,hex,63,1,0,cbr,0,high,0.0833025022174705,20,10,149,6,96,4,20,0,1,0,1.59
469,0,"p8x8,b8x8,i8x8,i4x4",2,1.9388859071863007,1,9,1,-12,27.88001428928656,4:-4,none,0,20,4,tesa,63,1,0,vbr,1,high,0.0833025022174705,43,10,244,12,23,0,20,0,1,1,1.59
1011,0,p4x4,0,0.7841382476494912,0,0,1,7,37.37799214063269,4:-4,auto,0,20,0,esa,63,1,0,vbr,0,high,0.0833025022174705,43,10,149,12,23,0,0,0,0,0,1.59
469,0,"p8x8,b8x8,i8x8,i4x4",2,0.9179563671303438,0,9,1,-12,27.88001428928656,4:-4,auto,0,20,4,tesa,63,1,0,vbr,0,high,0.4398725808028534,43,10,149,2,23,2,20,1,1,1,1.59
1690,1,none,3,1.1536539324358672,1,2,1,-10,37.37799214063269,4:-4,auto,0,135,4,esa,44,1,0,none,1,high,0.0833025022174705,43,10,167,2,23,2,20,0,1,1,1.59
