NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,2,0.33
0,0,1,1,1,0,0,0,0,0,0,0,0,8,8,2,0.34
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,2,0.34
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,2,0.34
0,0,0,1,1,0,0,0,0,1,0,0,0,8,8,2,0.34
0,0,0,1,1,0,0,0,0,0,0,1,0,8,8,1,0.35
0,1,0,0,0,0,0,1,0,0,0,0,0,22,8,1,0.37
0,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,0.39
0,0,0,1,0,0,0,1,0,0,0,0,0,8,320,0,0.39
1,0,0,1,0,0,1,0,0,1,0,0,0,22,8,0,0.43
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,2,0.47
1,0,1,1,0,1,1,0,0,1,0,1,0,22,160,0,0.48
0,0,0,1,0,0,0,1,0,1,0,0,0,22,8,1,0.49
1,1,1,0,0,0,0,0,1,0,0,1,0,44,8,1,0.5
1,0,1,1,0,0,0,1,0,0,0,1,0,22,8,1,0.51
1,0,1,1,0,0,0,1,0,0,0,1,0,22,8,2,0.53
0,1,1,0,0,0,0,1,0,0,0,0,0,22,160,0,0.55
0,1,0,0,0,0,0,1,0,1,0,0,0,22,8,0,0.57
0,0,0,1,0,0,0,1,0,0,0,1,0,22,8,1,0.57
1,1,1,0,0,0,0,1,0,1,0,1,0,48,8,1,0.6
