write,0,select,1,0.1,1.1,0.2,1.2,1.3,0.3,2,2674,27906,20834,36784,18392,24891,55070,35593,9450,8624,9,14473,1.4,36179,0.4,0.5,1.5,0.6,1.6,52782.45
write,1,linux-sysepoll,1,0,0,1,1,1,2,1,48482,11306,39000,18828,9414,30271,16918,63915,29869,41486,0,29325,1,60150,0,0,1,1,2054,74581.75
writev,0,libev,1,1,0,0,1,0,0,2,8725,54622,49460,52958,589,4485,17427,63915,50241,14950,3,29325,1,60150,0,1,1,1,622,73751.97
write,1,libev,1,0,1,1,1,0,2,2,8725,11306,49460,18828,9414,49064,34156,31704,29869,55056,14,9396,1,13054,1,1,1,0,161,72320.24
write,1,libev,1,0,1,1,1,0,2,2,8725,11306,49460,18828,9414,19410,62183,31704,29869,42460,3,29325,1,60150,1,1,1,1,1473,72320.24
write,1,libev,1,0,1,1,1,0,2,1,48482,11306,39000,18828,31133,30271,16918,63915,29869,41486,0,29325,1,60150,1,1,0,1,622,72320.24
write,1,libev,1,1,0,1,1,0,2,1,8725,11306,39000,18828,9414,30271,6080,63915,29869,18969,3,33624,1,60150,0,0,1,1,1473,71812.33
write,1,libev,1,0,1,1,1,0,2,1,48482,11306,39000,18828,9414,30271,16918,63915,29869,41486,0,29325,1,60150,0,0,1,1,2054,71812.33
write,1,libev,1,1,1,1,1,0,1,1,48482,11306,39000,18828,9414,30271,16918,63915,29869,41486,0,29325,1,60150,0,0,1,1,2069,71812.33
write,1,libev,1,0,1,1,1,0,2,1,48482,11306,39000,18828,31133,30271,16918,63915,29869,41486,0,29325,1,60150,0,1,0,1,1256,71812.33
write,1,libev,1,0,1,1,1,0,2,1,48482,11306,39000,37789,589,4485,17427,63915,50241,18969,3,29325,1,60150,0,0,1,1,622,71812.33
write,1,libev,1,0,1,0,1,0,2,1,48482,11306,39000,37789,589,4485,17427,5703,50241,8926,3,29325,1,60150,0,1,1,1,1473,71812.33
write,1,libev,1,1,1,1,1,0,2,2,8725,11306,39000,18828,9414,30271,16918,63915,29869,41486,3,29325,1,60150,0,0,0,1,2054,71812.33
write,1,libev,1,0,1,1,1,1,2,1,48482,11306,39000,17972,589,4485,55518,59144,50241,18969,3,29325,1,60150,0,0,1,1,319,71812.33
writev,0,libev,1,1,1,0,1,0,0,2,8725,54622,49460,91,5169,4485,35371,38597,50241,18969,3,14864,1,60563,1,1,0,1,706,71785.47
write,0,libev,1,1,1,1,1,0,1,2,31448,61143,39000,30736,18321,9303,44069,609,29869,25962,3,29325,1,60150,0,1,1,0,2029,71538.89
write,1,libev,1,0,1,1,1,0,2,2,8725,11306,54184,18828,9414,49064,34156,31704,29869,55056,14,23434,1,13054,0,0,1,0,2256,71321.12
write,0,libev,1,0,1,1,0,0,2,2,8725,11306,49460,52958,589,4485,17427,63915,50241,18969,3,29325,1,60150,0,0,1,1,622,70297.5
write,1,libev,1,1,1,1,1,0,2,2,8725,11306,49460,18828,9414,49064,34156,31704,29869,55056,14,11372,1,13054,1,1,1,0,161,70141.57
writev,1,linux-sysepoll,1,1,1,1,1,1,0,0,1730,6172,54123,34080,6771,63770,48599,21089,143,20665,7,1438,1,64153,1,0,1,1,2617,69902.83
write,0,libev,0,0,1,1,0,1,2,2,8725,54622,14345,52958,589,4485,17427,63915,50241,18969,3,29325,1,60150,0,1,1,1,622,69514.21
