iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.9111,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.9111,1
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,2.933333,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,2.933333,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,1.9111,1
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.9111,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,2.933333,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,90,2.4778,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,90,2.4778,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,2.4778,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,2.4778,1
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,2.4778,1
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,90,2.4778,1
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,90,2.4778,1
