id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
122,1,p4x4,1,0.9625735019710584,0,11,0,-3,11.241846059980343,-6:6,none,1,435,3,hex,63,1,1,vbr,1,high,0.4737992177995893,23,17,11,2,71,1,33,0,0,1,1.0
414,0,p8x8,3,1.5567877323457606,1,16,0,-8,41.958831018057005,2:-2,temporal,0,435,3,hex,15,0,0,vbr,1,main,0.7411440758611425,25,7,141,14,40,5,43,1,0,2,1.0
281,1,p4x4,1,0.6157864219350295,1,9,1,8,11.241846059980343,2:-2,temporal,1,435,2,esa,63,1,0,vbr,1,high,0.6791829517203887,23,17,11,2,40,1,44,2,0,0,1.0
1320,1,p4x4,3,1.058792069168873,1,13,0,-8,11.241846059980343,1:1,temporal,0,435,3,hex,15,0,0,none,1,main,0.9307890805362198,24,7,44,2,40,6,34,0,0,0,1.0
1320,1,none,3,0.6157864219350295,1,14,0,-3,43.57647262348606,5:-5,temporal,1,435,2,hex,63,1,0,vbr,1,main,0.6791829517203887,23,17,11,2,71,1,46,1,0,2,1.0
442,1,p8x8,3,1.878273939240144,1,10,0,-7,11.241846059980343,5:-5,auto,1,435,2,hex,63,1,0,vbr,1,baseline,0.7052631467052223,25,7,141,1,40,2,48,2,0,0,1.0
1978,0,p8x8,3,0.6157864219350295,1,12,0,8,11.241846059980343,2:-2,temporal,1,337,3,umh,15,1,0,none,1,main,0.8069654763699421,38,9,8,16,17,1,43,0,0,2,1.0
857,1,p8x8,3,0.1716917187898905,0,13,0,-9,11.241846059980343,1:1,temporal,0,176,4,dia,49,0,0,none,1,main,0.8069654763699421,49,8,53,2,54,5,27,0,0,1,1.0
347,1,p4x4,3,0.4203818604487635,0,13,0,-9,34.4682614282625,4:4,spatial,0,435,2,hex,63,1,0,vbr,1,baseline,0.7214316074693485,42,1,76,7,51,6,14,0,0,1,1.0
1320,1,p8x8,2,0.1803543598779745,1,15,0,4,25.29973279662708,2:-2,temporal,0,435,3,esa,15,1,0,none,1,main,0.7411440758611425,38,4,146,7,21,6,63,1,0,0,1.0
1320,1,p4x4,3,0.6157864219350295,1,13,0,-3,11.241846059980343,5:-5,temporal,0,435,3,hex,56,1,0,vbr,1,high,0.7214316074693485,49,20,76,7,16,5,44,2,0,2,1.0
1190,0,p4x4,3,0.1314407456198111,1,13,0,3,28.260382569404623,2:-2,temporal,1,435,3,umh,15,1,0,none,1,main,0.7411440758611425,34,3,146,5,21,3,63,0,0,1,1.0
867,1,p4x4,3,0.6157864219350295,0,12,0,9,25.82327767066316,4:4,spatial,0,331,3,dia,63,1,0,vbr,1,baseline,0.7214316074693485,25,7,218,7,16,5,44,2,0,2,1.1
147,1,p8x8,3,1.058792069168873,1,1,0,8,11.241846059980343,2:-2,temporal,1,379,3,hex,15,1,0,cbr,1,main,0.7214316074693485,49,7,141,2,40,5,63,1,0,2,1.17
2248,1,none,1,0.3322388140761982,0,14,0,3,25.82327767066316,4:4,none,0,268,3,hex,63,0,1,vbr,1,baseline,0.7214316074693485,25,13,211,7,16,5,44,2,0,2,1.26
867,1,p8x8,3,1.878273939240144,1,3,1,-7,25.82327767066316,4:4,none,1,331,0,dia,34,0,1,cbr,1,high,0.2301426875691281,25,1,141,2,40,5,63,1,0,0,1.67
2002,1,p4x4,3,1.058792069168873,1,12,0,8,38.687654164818326,2:-2,spatial,1,435,3,dia,15,1,0,cbr,1,baseline,0.7214316074693485,25,3,218,7,40,5,44,1,0,2,1.89
1320,1,p4x4,3,0.6157864219350295,1,13,0,8,38.687654164818326,2:-2,spatial,1,405,3,dia,15,1,0,cbr,1,main,0.7214316074693485,25,1,141,7,40,5,50,1,0,1,1.89
2002,1,p4x4,3,1.058792069168873,1,13,0,8,38.687654164818326,2:-2,spatial,1,435,3,dia,15,0,0,none,1,baseline,0.7214316074693485,25,7,218,7,40,5,63,1,0,2,2.06
122,1,p4x4,2,1.058792069168873,1,5,1,8,38.687654164818326,2:-2,spatial,1,425,2,dia,34,0,1,cbr,1,baseline,0.3381755812106209,21,1,218,7,40,5,14,1,0,2,2.48
