write,0,select,1,0.1,1.1,0.2,1.2,1.3,0.3,2,2674,27906,20834,36784,18392,24891,55070,35593,9450,8624,9,14473,1.4,36179,0.4,0.5,1.5,0.6,1.6,53983.2
writev,0,linux-sysepoll,1,1,0,0,1,0,2,1,58687,31269,24858,6468,31100,14529,57260,47099,61473,19975,2,10247,1,17326,1,1,0,1,2600,73070.09
write,0,linux-sysepoll,1,0,1,1,1,0,0,2,23431,40205,35485,49784,1054,59851,40215,10817,47354,18430,2,11591,1,16497,1,0,0,1,1727,51799.11
writev,0,linux-sysepoll,1,1,0,0,1,0,2,1,58687,31269,24858,6468,31100,40553,57260,47099,61473,19975,14,10247,1,17326,1,1,1,1,2600,73070.09
write,0,linux-sysepoll,1,0,0,1,1,0,1,2,23431,40205,35485,49784,1054,35018,40215,10817,47354,18430,2,11591,1,16497,1,0,0,0,1727,51799.11
write,0,linux-sysepoll,0,0,1,1,1,0,0,0,63826,40205,35485,49784,1054,59851,40215,10817,37356,18430,2,11591,1,16497,1,0,0,0,1727,51799.11
write,0,linux-sysepoll,1,0,1,0,1,0,1,2,26011,31269,24858,6468,31100,52649,57260,38536,31110,19975,2,56121,1,31942,1,1,0,1,1727,70683.83
sendfile,0,linux-sysepoll,1,0,0,0,1,0,1,1,58687,31269,14069,24735,31100,31678,57260,10817,47354,18430,2,11591,1,16497,1,1,0,1,721,68122.52
write,1,select,1,1,1,1,1,0,1,2,28004,13160,24236,35134,25817,47496,10054,13382,57762,56800,9,64784,0,7286,1,0,1,1,1104,52057.44
write,0,linux-sysepoll,0,0,0,1,1,0,1,1,58687,31269,24858,6468,31100,40813,56898,65330,47354,18430,2,11591,1,16497,1,0,0,1,1849,68122.52
write,0,linux-sysepoll,1,0,0,0,1,0,1,2,58687,31269,24858,37481,31100,26289,40215,65330,47354,18430,3,11591,1,16497,1,0,0,1,1849,68122.52
write,1,linux-sysepoll,1,0,0,1,1,0,1,2,58687,31269,24858,6468,31100,26289,40215,65330,47354,18430,2,11591,1,16497,1,0,0,1,1849,68122.52
sendfile,0,linux-sysepoll,1,0,0,1,1,0,1,1,58687,31269,54552,24735,16371,31678,57260,47099,61473,19975,2,56121,1,31942,1,0,0,1,1727,68122.52
sendfile,0,linux-sysepoll,1,0,0,1,1,0,1,1,58687,31269,43903,6468,31100,63001,57260,47099,28624,1148,2,11591,1,54717,1,1,1,1,1727,61687.0
sendfile,0,linux-sysepoll,1,0,0,1,1,0,1,1,58687,31269,24858,24735,31100,31678,57260,47099,61473,19975,14,51705,1,61153,1,1,0,0,805,65323.09
writev,0,linux-sysepoll,0,0,0,1,1,1,1,2,58687,31269,24858,24735,31100,31678,57260,47099,61473,19975,14,51705,1,61153,1,1,0,0,805,65323.09
write,0,linux-sysepoll,1,0,1,0,0,0,1,2,26011,48102,24858,41534,31100,52649,57260,13382,40138,19975,14,51705,1,61153,0,1,0,0,805,63732.55
write,0,linux-sysepoll,1,0,0,0,1,0,1,2,26011,31269,24858,6468,31100,52649,57260,38536,61473,19975,2,56121,1,31942,1,0,1,1,2051,59641.37
write,0,linux-sysepoll,0,0,0,0,1,0,2,2,26011,31269,24858,6468,31100,64420,57260,38536,61473,19975,14,36694,1,61153,1,1,1,1,28,59641.37
write,0,linux-sysepoll,1,0,1,0,1,0,1,2,26011,31269,24858,6468,31100,52649,57260,13382,40138,19975,2,56121,1,31942,1,1,1,1,1727,59641.37
sendfile,0,linux-sysepoll,1,1,0,0,1,0,0,2,26011,31269,24858,6468,8232,52649,57260,27592,61473,19975,3,36694,1,16840,1,1,0,1,2051,59641.37
