OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,25490.6833606955
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,26303.9449700039
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26220.9127256418
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26235.1939689222
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25907.270880846
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,25894.3168581175
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,25686.801560253
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,24954.2665915151
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,25497.538117583
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24901.253476948
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25163.940419695
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,26320.7409532354
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25751.0767316977
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,25719.7272487224
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,25343.8440346711
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25787.5592879856
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,25632.2004128565
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,24694.0629003666
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,25145.9710314356
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26023.2361623742
1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,15080.067277336238
1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,15080.067984332289
0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,15080.070678985057
1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,15080.069188376812
0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,15080.065749303825
0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,15080.073184387003
0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,15080.073337868798
1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,15080.067724458022
1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,15080.067231213547
0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,15080.07102498874
1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,15080.069074039817
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,15080.072545521814
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,25307.1975144788
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,15080.067677540592
0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,15080.068766112774
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,26300.4155677476
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15080.0663076504
