iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.56448,1
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,10,1.222267,1
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,10,1.222267,1
0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,90,1.222267,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,90,2.56448,1
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,90,1.222267,1
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,10,1.222267,1
0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,90,1.222267,1
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,90,1.222267,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,90,1.222267,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.233367,1
1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,90,2.233367,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,1.5556,1
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,1.5556,1
1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,90,2.233367,1
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,2.233367,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.911133,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,1.911133,1
