write,0,select,1,0.1,1.1,0.2,1.2,1.3,0.3,2,2674,27906,20834,36784,18392,24891,55070,35593,9450,8624,9,14473,1.4,36179,0.4,0.5,1.5,0.6,1.6,79394.55
writev,0,libev,1,1,0,1,1,0,0,2,38468,26937,28808,1941,23892,22705,63175,48641,43824,9326,1,37417,1,7848,1,0,0,0,1230,79531.09
writev,0,libev,1,1,0,1,1,0,0,2,38468,26937,47991,1941,23892,22705,29500,48641,43824,9326,0,37417,1,34520,1,0,0,0,1230,79531.09
writev,0,libev,1,1,0,1,1,0,0,2,38468,26937,28808,1941,23892,22705,63175,48641,43824,4461,14,54118,1,8691,0,1,0,0,1230,77030.62
writev,0,libev,1,1,0,1,1,0,0,2,38468,26937,28808,1941,23892,22705,63175,48641,22901,18221,14,54118,1,8691,0,1,0,0,1230,77030.62
writev,1,libev,1,1,0,1,1,1,0,2,38468,26937,28808,1941,23892,22705,63175,48641,43824,4461,14,54118,1,8691,0,1,0,0,1230,77030.62
writev,0,libev,1,1,0,1,1,0,0,2,38468,26937,28808,1941,23892,27293,39420,31704,29869,21875,6,515,1,60150,1,1,0,0,2029,77030.62
writev,0,libev,1,1,0,1,1,0,0,2,53451,26937,28808,1941,23892,22705,63175,48641,12880,4461,14,54118,1,8691,0,1,0,0,1230,77030.62
writev,0,libev,1,1,0,1,1,1,0,2,38468,26937,28808,1941,21276,27293,6915,31704,28274,21875,6,4742,1,8691,0,0,0,0,1230,77030.62
writev,1,libev,1,1,0,1,1,1,0,2,38468,50245,28808,1941,23892,22705,63175,48641,43824,4461,14,3424,1,8691,1,1,0,0,1230,77030.62
writev,0,libev,1,1,0,1,1,1,0,2,41094,26937,59406,1941,21276,27293,6915,31704,28274,21875,6,4742,1,8691,0,0,0,0,1230,77030.62
writev,0,libev,1,1,0,0,1,0,0,2,38468,26937,28808,1941,23892,22705,37796,48641,43824,9326,6,54118,1,8691,0,1,0,0,1230,77030.62
writev,0,libev,1,1,0,1,1,1,0,2,53451,26937,28808,1941,23892,22705,660,48641,12880,4461,14,30956,1,8691,0,1,0,0,1230,77030.62
writev,0,libev,1,1,0,1,1,1,0,2,38468,26937,28808,1941,23892,22705,63175,48641,57388,4461,14,54118,0,8691,0,1,0,1,1230,77030.62
writev,0,select,1,1,0,1,1,1,0,2,55142,26937,28808,1941,23900,27293,6915,31704,28274,21875,6,4742,1,20427,0,0,0,0,1230,77030.62
sendfile,0,libev,1,1,0,1,1,0,0,2,38468,26937,28808,1941,23892,22705,63175,48641,22901,18221,14,54118,1,8691,0,1,0,0,1230,77030.62
writev,0,libev,1,1,0,1,1,1,2,1,33750,5119,10614,34080,6771,48283,7260,44221,13042,11131,7,34162,0,8814,1,1,1,0,195,76134.94
writev,0,libev,1,1,0,0,1,1,0,2,46858,26937,43388,1941,23892,28842,63175,48641,57740,9326,1,37417,1,7848,1,0,1,0,1230,75982.41
writev,0,libev,1,1,0,0,1,1,0,2,38468,26937,21471,1941,23892,27293,39420,31704,54935,21875,6,515,1,60150,1,0,0,0,2029,75885.37
writev,1,libev,0,0,0,1,1,1,0,2,38468,26937,21471,1941,23892,27293,39420,31704,54935,21875,6,29487,1,60150,1,0,0,1,2029,75885.37
writev,1,libev,1,1,0,1,0,1,0,2,38468,55326,21471,1941,23892,40360,11751,30982,54935,12691,6,29487,1,60150,1,0,0,1,2029,75885.37
