auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,1,0,1,1,1,1,0,0,0,1,0,1.76
0,1,1,1,1,1,1,0,0,0,1,1,1.76
1,1,0,1,0,1,1,1,0,1,1,0,1.76
0,1,0,1,1,1,1,0,0,0,1,1,1.76
1,1,0,0,1,1,1,0,0,0,1,0,1.77
1,1,1,0,0,1,1,1,1,0,0,0,1.78
1,1,0,1,1,1,1,1,1,1,0,0,1.78
0,1,1,1,1,1,1,1,1,1,0,1,1.78
1,1,0,1,1,1,1,1,1,1,1,0,1.78
1,1,1,1,0,1,1,1,1,0,1,1,1.78
0,1,0,0,1,1,1,1,1,1,0,0,1.78
0,1,1,1,1,1,1,1,1,1,0,0,1.8
1,1,1,0,1,1,1,1,1,1,0,0,1.81
0,0,0,1,0,1,0,1,0,0,0,0,2.65
1,0,1,1,0,1,1,0,0,1,0,0,2.65
1,0,1,1,0,1,1,1,0,1,0,0,2.65
0,0,0,0,1,1,1,1,1,1,1,1,2.68
1,0,0,1,1,1,1,1,1,1,0,0,2.68
0,0,0,0,1,1,1,1,1,0,0,0,2.69
0,0,1,0,0,1,1,1,1,1,1,0,2.69
