OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2.8603,1
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1.837033,1
0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1.2333,0
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2.042567,1
0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.2333,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.2333,0
0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1.2333,0
0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1.2333,1
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1.2333,1
1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1.2333,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.631467,1
0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1.6389,1
0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1.6389,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.631467,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2.10555,1
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.6389,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2.37775,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.37775,1
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1.8222,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.1833,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.1833,1
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.1833,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.1833,1
