OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19560.0722235383
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17255.6142903219
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,16312.3793991696
1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,14675.4724869523
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,14636.5269627547
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14607.8376675285
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13951.4141282736
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,13726.1495328534
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,13561.7654099718
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13558.1057606656
1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,13422.0520301999
1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,12979.2968514358
1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,12885.3785165842
1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,12606.4055419383
1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,12165.4336087003
1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,11672.3750462327
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,11065.711749977
0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,9811.391700326025
1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,9811.391566284277
1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,9811.391526074678
