NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,0,0,0,0,1,1,1,0,8,8,0,0.66
0,1,1,0,0,1,0,0,0,0,1,1,0,8,8,0,0.69
1,1,1,0,0,1,0,0,0,0,1,1,0,8,8,0,0.7
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,0.71
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,0.72
1,1,1,0,0,0,0,0,1,1,0,0,0,44,8,2,1.03
0,0,0,0,0,0,0,0,1,1,0,0,1,8,8,0,1.31
1,1,1,0,0,1,0,1,0,1,0,1,0,22,320,0,1.31
0,1,0,0,0,0,1,0,0,0,0,0,0,22,8,0,1.44
0,1,1,0,0,0,0,1,0,0,0,0,0,22,8,0,1.61
1,1,1,0,0,1,0,1,0,1,0,0,0,22,320,0,1.7
1,0,1,0,0,0,0,0,0,1,1,1,1,22,160,0,1.74
0,1,0,0,0,0,1,0,0,1,0,0,0,22,8,0,1.76
0,1,0,0,0,1,1,0,0,0,0,0,0,22,8,0,1.93
0,1,0,0,0,1,1,0,0,0,0,0,0,22,160,0,1.96
0,1,0,0,0,0,1,0,0,0,0,0,0,44,8,2,2.16
0,0,0,0,0,0,0,0,0,0,1,0,1,44,8,0,2.28
1,0,1,0,0,1,0,0,1,1,0,0,1,44,320,0,2.32
0,0,0,1,1,0,0,0,0,1,0,0,0,44,8,2,2.48
0,0,0,0,0,0,0,0,1,1,0,1,1,22,8,0,2.51
