iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,90,2.5867,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,2.2741,1
0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,90,1.155567,1
0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,90,1.155567,1
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,10,1.8667,1
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,10,1.8667,1
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,90,1.8667,1
0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,10,1.155567,1
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,90,1.155567,1
0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,1.155567,1
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,10,1.5556,1
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,90,2.277817,1
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,2.000033,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,90,2.000033,1
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,2.000033,1
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,10,2.000033,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,2.000033,1
