write,0,select,1,0.1,1.1,0.2,1.2,1.3,0.3,2,2674,27906,20834,36784,18392,24891,55070,35593,9450,8624,9,14473,1.4,36179,0.4,0.5,1.5,0.6,1.6,75217.45
writev,1,select,1,0,0,0,1,1,2,0,10583,4182,2709,36070,17783,63770,46270,21089,19133,20665,15,1438,1,18160,0,1,1,0,1743,79847.1
write,1,libev,1,1,0,1,1,0,1,2,38468,24998,23416,27122,13561,42073,26258,23968,13042,11131,10,34162,1,61566,1,1,0,0,2029,79512.53
sendfile,0,poll,1,0,1,0,1,1,0,2,1408,18382,51470,34080,6771,48283,7260,44221,13042,11131,7,34162,1,53288,1,1,0,0,2029,79367.94
writev,1,select,0,0,0,0,1,1,2,0,10583,4182,2709,36070,17783,63770,46270,21089,19133,20665,15,1438,1,18160,0,1,1,0,1473,79190.36
writev,1,select,0,0,0,0,1,1,2,0,10583,4182,2709,36070,17783,63770,46270,21089,19133,20665,15,1438,1,6374,0,1,1,0,1992,79190.36
sendfile,0,poll,1,1,1,0,1,1,0,2,1408,18382,51470,34080,647,18185,7260,44221,13042,11131,7,3316,1,60150,1,0,0,0,2029,79164.33
writev,1,poll,1,0,1,1,1,0,1,2,38468,24998,23416,27122,13561,42073,26258,23968,60903,20272,3,57210,1,7848,0,0,0,0,797,76913.91
writev,1,select,0,0,1,1,1,1,2,2,1408,18382,51470,34080,647,18185,7260,60153,13042,11131,7,3316,1,60150,1,0,0,0,2029,76311.32
writev,1,select,1,0,1,1,1,1,2,1,1408,18382,30797,34080,647,22401,7260,60153,60903,20272,3,57210,1,8691,0,0,0,0,212,76160.75
write,1,libev,0,1,1,0,1,1,2,0,48821,4182,58695,36070,17783,63770,46270,21089,19133,20665,15,1438,1,18160,0,1,1,0,2414,75341.67
writev,1,linux-sysepoll,1,0,0,0,1,1,0,2,1408,18382,51470,34080,647,18185,7260,44221,13042,39176,7,3316,1,60150,1,0,0,1,2029,75287.46
writev,1,linux-sysepoll,1,0,0,0,1,1,0,2,1408,18382,51470,34080,647,2231,7260,44221,13042,11131,7,50240,1,60150,1,0,0,0,2029,75287.46
write,0,libev,0,1,0,1,1,0,1,2,38468,24998,23416,27122,13561,42073,26258,23968,13042,11131,7,3316,1,60150,1,1,0,0,2029,74649.05
sendfile,0,poll,1,1,1,1,1,0,1,1,24860,2763,25149,45667,20921,46190,5558,25913,65001,62422,12,37417,1,7848,1,0,0,0,797,70209.79
writev,1,libev,1,1,0,1,1,0,1,2,38468,1312,23416,27122,13561,42073,26258,23968,60903,20272,3,57210,1,61986,0,0,0,1,212,68980.38
writev,1,libev,1,1,0,1,1,0,1,2,25700,2763,8648,45667,20921,46190,5558,25913,65001,62422,1,37417,1,7848,0,0,0,1,797,68980.38
writev,1,libev,1,1,0,1,1,0,1,2,38468,24998,23416,27122,13561,42073,26258,23968,60903,20272,3,57210,1,61986,0,0,0,0,212,68980.38
writev,1,libev,1,1,0,1,1,0,1,1,25700,2763,25149,45667,20921,46190,5558,25913,65001,62422,1,37417,1,7848,0,0,0,0,797,68980.38
writev,1,libev,1,1,1,1,1,1,1,2,38468,24998,23416,27122,13561,42073,26258,23968,60903,20272,3,10854,1,61986,0,0,0,0,212,68980.38
write,1,libev,1,1,0,1,1,0,1,2,38468,24998,23416,27122,13561,42073,26258,23968,60903,20272,3,57210,1,57022,0,0,0,0,212,68980.38
