auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,1,1,1,1,1,1,1,0,1,1,0,1.155567,0
1,1,1,1,1,1,1,1,0,0,1,1,1.155567,0
1,1,1,0,1,1,1,1,0,0,1,1,1.155567,0
1,1,1,1,1,1,1,1,0,0,1,0,1.155567,0
1,1,1,0,0,1,1,1,0,0,1,0,1.155567,0
1,1,1,1,1,1,1,1,0,1,1,0,1.155567,0
0,1,1,1,1,1,1,1,0,0,1,0,1.155567,0
0,1,1,1,1,1,1,1,0,1,1,1,1.155567,0
1,1,1,1,1,1,0,1,0,1,0,1,1.155567,1
1,1,1,1,1,1,1,1,0,0,0,0,1.155567,1
0,0,0,0,0,0,0,1,0,0,0,0,1.7333,1
0,0,0,0,1,0,0,1,0,0,0,1,1.7333,1
0,0,0,0,0,0,0,1,0,0,0,1,1.7333,1
0,0,0,0,1,0,0,1,0,0,0,0,1.7333,1
0,0,0,0,0,0,0,0,0,1,0,0,1.7333,1
0,1,0,1,0,0,0,1,0,1,0,0,1.7333,1
1,0,0,1,0,0,0,1,0,1,0,0,1.7333,1
1,1,0,0,0,0,0,1,0,0,0,0,1.7333,1
1,1,0,0,0,0,0,1,0,1,0,0,2.388867,1
1,0,0,1,0,0,0,0,0,0,0,1,2.388867,1
1,0,0,1,0,0,0,1,0,1,0,1,2.044433,1
1,1,1,0,0,0,0,1,0,1,0,0,2.044433,1
1,1,1,0,1,0,0,1,0,1,1,0,2.044433,1
1,1,1,0,0,0,0,1,0,1,0,1,2.044433,1
1,0,0,1,0,0,0,0,0,0,0,0,2.044433,1
1,0,0,0,0,0,0,1,0,1,0,0,2.044433,1
1,1,0,0,0,0,0,1,0,1,0,1,2.044433,1
1,1,0,0,0,0,0,1,0,1,1,0,2.044433,1
