NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,0,1.75
1,0,1,0,0,1,1,0,0,0,0,1,1,8,8,0,1.84
1,1,1,0,0,1,0,0,0,0,1,1,0,8,160,0,2.03
1,1,1,0,0,0,0,0,0,1,1,1,0,8,8,2,2.26
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,2.32
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,2.49
0,0,1,1,0,0,0,0,1,0,0,0,0,8,160,0,2.68
0,1,0,0,0,0,1,0,0,0,0,0,0,48,8,0,3.17
1,0,1,0,0,0,1,0,0,1,0,1,1,22,8,2,3.55
0,0,0,1,0,0,1,0,0,0,0,0,0,48,8,0,3.75
1,0,0,0,0,0,0,0,1,1,0,0,1,22,8,1,3.89
1,0,1,0,0,1,0,0,1,0,0,1,1,22,8,0,4.5
1,0,0,0,1,1,0,0,0,1,0,1,1,22,8,0,5.11
0,0,0,1,1,0,0,0,0,0,0,0,0,22,8,2,5.97
1,0,0,0,1,1,0,0,0,1,0,1,1,48,320,0,9.28
1,1,1,1,0,0,0,0,1,1,0,0,0,48,8,0,30.751435901215718
1,0,0,0,0,1,1,0,1,1,1,1,0,44,8,0,30.751685887610982
1,0,1,1,0,1,1,0,1,1,1,1,0,44,8,0,30.751992025894754
1,1,1,0,0,1,0,0,1,0,0,0,1,22,8,0,30.752233050939648
0,1,1,0,0,1,1,0,1,1,1,0,0,8,160,2,30.75240619845575
