iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,90,0.56
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,0.57
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,10,0.57
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,10,0.58
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10,0.59
0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,10,0.59
0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,90,0.6
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,10,0.61
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0.62
0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,10,0.64
1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,10,0.6713474173288398
1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,10,0.6717402543070143
0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,10,0.6720616017356064
1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,90,0.6724631651573149
1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,90,0.6728906479602488
0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,10,0.673301766716002
0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,10,0.673440345468947
0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,90,0.6735408862836112
1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,90,0.6748674327333424
1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,10,0.6749559221317106
