OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,47618.2999857145
0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,46632.1831872192
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,46083.4499531485
1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,31169.5499761033
1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,28860.9166228943
0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,28805.5665951328
0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,26432.7666076335
0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,26123.533281957
1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,25589.2416877089
1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,25582.1999620531
1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,25222.8166481699
1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,25191.2332955465
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,24864.9666604504
1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,23312.975637137468
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,23312.975598892812
1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,23312.975382829318
0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,23312.97525787224
0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,23312.975041826987
0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,23312.974874902553
0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,23312.97479624771
