OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,25871.5131182253
1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,18258.0075251799
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25998.536486906
1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,18471.7497872523
1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,18321.976664295
1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,24666.934591595
0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,17309.6498299291
1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,20923.3404107192
1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,18607.5050555912
1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,18902.8609041295
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18051.9274040824
1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,18940.527435847
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,25388.5670329143
1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,18768.7300403564
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,26556.3519597326
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,18697.9065373637
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18547.3450063518
1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,17054.3759294216
1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,18618.6949145968
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18934.2334815132
1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,15080.067342574404
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,15080.067836302003
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,15080.070329184246
1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,15080.068501356205
0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,15080.065684922713
1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,15080.06642008442
1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,15080.069810311777
0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,15080.066346275864
1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,15080.072673319008
0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,15080.06605878574
0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,15080.071140655491
1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,15080.067522928803
1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,15080.071873994615
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17430.9078352369
1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,15080.070698398853
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,26066.7316488428
1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,15080.073029830766
0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,15080.071925573708
1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,15080.073434626276
0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,15080.071322104219
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,25759.8265000763
1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,15080.073457338578
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,15080.067370759365
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,15080.073405484842
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,15080.069623977333
1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,15080.066958818723
0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,15080.068095529925
1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,15080.073277882539
1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,15080.066462695257
1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,15080.071704321994
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,16140.8018644627
1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,15080.070331427509
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,15080.067114512736
1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,15080.068698386049
