iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.6111,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,90,2.21665,1
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,2.4148,1
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.99998,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,10,2.0111,1
0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.2222,0
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,2.2111,1
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,1.8222,1
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,90,1.3111,0
0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,90,1.3111,0
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,90,1.3111,0
0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,90,1.3111,0
0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,1.3111,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,90,1.3111,0
0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,90,1.3111,0
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,90,1.3111,0
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,90,1.3111,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.0111,1
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.0111,1
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,90,1.6222,0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.8,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,1.8,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,10,1.8,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.8,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,90,1.8,0
0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,90,2.0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,2.0,1
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,2.0,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.0,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,90,2.0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,2.0,1
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,2.0,1
