OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,630.213237960035
0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,613.992332115827
0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,882.296493739029
0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,617.557046198319
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,977.597064357482
0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,555.262308968066
1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,537.092036885479
1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,758.620856940927
1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,605.313391114136
0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,848.5570375384
0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,252.28801483998703
0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,252.28678687144946
0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,252.2817233404438
1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,252.28544635673003
1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,252.2887602466402
1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,252.28586970985964
0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,252.28259578502346
0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,252.28683686762807
0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,252.28935260953233
0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,252.2859448704072
