OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,12423.555099355
1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,11508.8556769572
0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,15295.4770312421
1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,15009.7209863369
1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,15046.9703066036
1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,14232.2739874356
1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,15276.2387819652
1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,15214.2758229707
1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,14059.2821140533
1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,14228.7980454509
0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,13809.2760736337
1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,14278.1267070914
1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,14516.5810195528
1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,13747.3553349155
1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,12420.0733935576
1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,12416.6471421343
0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,12658.2914549833
0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,13206.4092845563
1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,13918.7145378405
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,13278.3572885177
0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,9811.388065900654
0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,9811.385862596502
0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,9811.391161137813
1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,9811.384952357414
1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,9811.38771504729
1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,9811.386152770956
1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,9811.386475621746
0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,9811.38548583878
0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,9811.384938265443
1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,9811.388125776852
1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,9811.389312314692
1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,9811.387950383983
1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,9811.38564231574
