auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,1,1,1,1,0,1,0,0,1,1,0,1.6889,1
0,0,0,0,1,0,0,0,1,0,1,0,0.933367,0
0,1,1,1,1,0,1,1,1,1,1,0,0.933367,0
0,1,1,1,1,0,0,0,1,1,1,0,0.933367,0
0,0,1,1,1,1,0,1,1,1,1,0,0.933367,0
0,1,0,1,0,1,1,0,1,1,1,0,0.933367,1
0,1,1,1,1,1,1,1,1,0,0,0,0.933367,0
0,1,1,1,1,1,0,1,1,1,1,1,0.933367,1
0,1,0,1,1,1,1,0,1,1,1,0,0.933367,1
0,0,0,0,1,0,0,0,0,0,0,1,0.933367,1
1,1,1,1,1,0,1,0,0,0,0,0,1.4,1
1,1,1,1,1,0,0,0,0,1,1,1,2.066667,1
1,1,1,1,1,0,0,0,0,0,0,1,2.066667,1
1,0,1,0,1,0,0,0,0,0,0,1,2.066667,1
0,1,1,1,1,0,1,0,0,0,0,0,1.4,1
0,1,0,0,1,0,0,1,0,1,0,1,1.4,1
0,1,0,0,1,0,0,0,0,0,0,0,1.4,1
0,1,0,0,1,0,0,0,0,0,0,1,1.4,1
1,0,1,1,1,1,0,0,0,1,0,1,1.733333,1
1,0,0,0,1,0,0,0,0,0,0,1,1.733333,1
1,0,0,0,1,0,1,0,0,1,1,0,1.733333,1
1,1,1,1,1,0,1,0,0,1,1,0,1.733333,1
1,0,0,0,0,0,0,0,0,0,0,1,1.733333,1
1,0,1,0,1,0,0,0,0,0,0,0,1.733333,1
1,1,1,1,1,0,0,0,0,0,0,0,1.733333,1
