NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,1,4.9
0,0,0,1,0,0,1,0,0,1,0,1,0,8,8,0,2.72
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.47
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,4.61
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,5.46
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,7.52
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,9.21
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,0,5.56
1,1,0,0,0,0,1,0,0,1,0,1,0,8,8,1,3.54
1,0,1,1,0,1,1,0,0,1,0,1,0,22,8,0,6.9
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,4.14
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,3.54
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.6
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,6.2
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,4.14
0,0,0,1,0,0,1,0,0,1,0,1,0,8,8,1,2.6
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,0,4.62
1,1,1,0,0,1,0,1,0,1,0,1,0,22,320,0,6.61
0,1,0,0,1,0,0,0,0,0,0,0,0,22,160,0,10.05
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,2.42
1,0,0,0,1,0,0,1,0,1,1,0,0,48,320,2,27.456320750578694
1,0,1,1,0,1,0,0,0,1,0,0,1,48,320,2,27.45146064823202
0,1,1,1,1,0,0,0,0,0,1,1,1,8,320,2,27.454792057040265
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,2,27.454996593741523
1,0,1,1,1,1,1,1,1,0,0,0,1,44,320,2,27.454163373624276
1,0,1,1,1,1,0,0,0,0,1,0,1,48,8,2,27.458343944629284
