iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,0.53
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,0.56
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,0.57
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,0.57
0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,90,0.59
0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,90,0.59
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,90,0.6
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,90,0.6
0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,90,0.61
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,90,0.62
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,0.62
0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,90,0.62
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,0.62
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,90,0.62
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,90,0.64
0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,90,0.64
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,90,0.64
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,90,0.65
0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,90,0.65
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,10,0.66
