write,0,select,1,0.1,1.1,0.2,1.2,1.3,0.3,2,2674,27906,20834,36784,18392,24891,55070,35593,9450,8624,9,14473,1.4,36179,0.4,0.5,1.5,0.6,1.6,weight,selected
write,1,poll,0,1,0,0,1,1,1,2,50695,29100,4722,31201,455,55798,21401,55813,24454,2600,14,38649,1,13577,0,1,1,1,395,0.8944,0
sendfile,0,select,1,1,0,1,1,0,1,2,42218,30016,5838,50611,25305,2056,47715,4032,31638,28776,7,21861,1,34976,0,0,0,0,1135,0.8944,0
sendfile,0,select,1,1,1,1,1,0,1,2,42218,30016,5838,50611,25305,2056,47715,56100,31638,28776,7,21861,1,34976,0,0,1,1,2389,0.8944,0
sendfile,0,libev,1,0,0,1,1,0,1,2,42218,30016,5838,50611,25305,1220,47715,4032,28171,28776,7,21861,1,48439,0,0,0,0,1135,0.8944,0
sendfile,0,select,1,1,1,1,1,0,1,2,42218,17568,5838,50611,1807,2056,47715,56100,31638,28776,7,21861,1,34976,0,0,1,1,2389,0.8944,0
write,0,select,1,0,0,1,1,0,1,2,42218,30016,5838,50611,25305,1220,47715,4032,28171,28776,7,21861,1,48439,0,0,1,1,2404,0.8944,0
sendfile,0,select,1,0,0,1,1,0,1,2,42218,30016,5838,50611,25305,2056,47715,56100,31638,28776,7,21861,1,2089,0,0,1,1,2389,0.8944,0
sendfile,0,select,1,1,1,1,0,0,1,2,42218,30016,5838,50611,25305,2056,58260,4032,31638,28776,5,33512,1,34976,0,0,0,0,1135,0.8944,0
write,0,select,1,1,0,1,0,0,1,2,42218,30016,5838,50611,25305,2056,47715,4032,31638,28776,7,21861,1,34976,0,1,0,0,1135,0.8944,0
sendfile,0,libev,1,0,1,1,1,1,1,1,53597,9955,7551,25265,544,25191,63252,55813,24454,30991,16,56616,1,36084,0,0,0,0,1135,0.8944,0
writev,1,linux-sysepoll,1,0,1,1,1,1,1,0,11924,12551,55331,54244,7096,51527,56898,16151,12780,30991,16,56616,1,20530,0,0,1,1,2404,1.41665,0
writev,1,select,1,0,0,1,1,1,1,0,11924,12551,55331,54244,2024,51527,56898,16151,12780,30991,16,56616,1,20530,0,0,1,1,2404,1.41665,0
sendfile,1,linux-sysepoll,1,0,1,1,1,1,1,0,11924,12551,55331,54244,7096,51527,56898,19713,12780,30991,16,56616,1,20530,0,0,1,1,2404,1.0194,0
sendfile,1,linux-sysepoll,1,0,1,1,1,1,1,0,11924,12551,7551,25265,28321,25191,63131,55813,14550,2600,9,38649,1,34976,0,0,1,1,164,1.41665,0
writev,1,select,1,0,0,1,1,1,1,0,11924,12551,55331,54244,7096,51527,56898,16151,12780,30991,16,56616,1,20530,0,0,1,1,2404,1.41665,0
writev,1,select,1,0,0,1,1,1,1,0,11924,14276,7551,25265,28321,25191,63131,59518,14550,2600,9,38649,1,34976,1,0,1,1,534,1.41665,0
sendfile,1,linux-sysepoll,1,0,0,1,1,1,1,0,11924,12551,55331,60257,7096,51527,56898,16151,12780,30991,16,56616,1,20530,0,0,1,1,2404,1.41665,1
sendfile,1,linux-sysepoll,1,0,1,1,1,1,1,0,11924,12551,7551,42927,28321,25191,63131,55813,40025,2600,16,56616,1,20530,0,0,1,1,2404,1.41665,1
sendfile,1,linux-sysepoll,1,0,1,1,1,1,1,1,53597,4634,7551,25265,26739,25191,63131,55813,14550,2600,9,45668,1,34976,0,0,1,1,2389,1.41665,0
write,0,libev,1,0,0,1,1,1,1,1,53597,9955,7551,25265,28321,25191,63252,55813,24454,30991,16,56616,1,36084,0,0,0,1,2404,1.0194,0
sendfile,0,libev,1,0,0,1,1,1,0,1,53597,4634,7551,25265,28321,25191,63131,55813,24454,2600,9,38649,1,13577,1,1,1,0,395,1.1444,0
sendfile,1,select,0,1,1,0,1,1,2,0,24259,4182,2709,64876,17783,63770,46270,5523,19133,20665,15,1438,1,18160,0,0,1,1,1473,1.1444,0
sendfile,1,select,0,1,1,0,1,1,2,0,24259,4182,2709,64876,17783,63770,26537,5523,19133,20665,15,1438,1,18160,0,0,1,1,1473,1.1444,0
writev,1,select,0,0,1,0,1,1,2,0,10583,4182,35815,36070,17783,63770,46270,21089,59153,20665,15,1438,1,18160,0,0,0,1,797,2.012033,1
writev,1,select,0,0,1,0,1,1,2,0,10583,4182,2709,36070,17783,63770,46270,21089,19133,20665,15,1438,1,18160,0,0,0,1,797,2.012033,1
writev,1,select,0,0,1,0,1,1,2,2,10583,4182,2709,36070,17783,63770,46270,21089,11436,38085,3,1948,1,26215,0,0,0,1,1320,2.28276,1
writev,1,select,0,0,1,0,1,1,2,1,10583,4182,2709,932,17783,63770,46270,21089,19133,18677,15,1438,1,18160,0,0,1,1,797,2.28276,1
writev,1,select,0,1,1,0,1,1,2,0,10583,4182,2709,36070,17783,37128,22731,21089,19133,20665,15,1438,1,18160,0,0,1,1,797,2.012033,1
writev,1,select,0,0,1,0,1,1,2,0,10583,4182,2709,64876,17783,63770,46270,21089,19133,20665,15,1438,1,18160,0,0,1,1,1473,2.012033,1
writev,1,select,0,0,1,0,1,1,2,0,10583,4182,2709,36070,17783,37128,42485,30321,19133,20665,2,1438,1,18160,0,0,1,1,1963,2.012033,1
sendfile,1,select,0,0,0,1,1,1,1,0,11924,12551,55331,54244,7096,51527,56898,16151,12780,59539,16,56616,0,20530,0,0,1,1,2404,1.3139,0
writev,1,select,1,0,0,1,1,1,1,0,24259,4182,2709,64876,17783,63770,26537,5523,19133,20665,15,1438,1,18160,0,0,1,1,1473,1.3139,0
writev,1,libev,1,0,0,1,1,1,1,2,11924,44283,7551,25265,28321,25191,63131,59518,6269,2600,9,38649,1,34976,1,0,1,1,2511,1.3944,0
writev,1,select,0,0,1,0,1,1,2,1,10583,4182,2709,1795,7649,63770,46270,21089,36299,18677,15,31544,0,18160,0,0,1,1,2404,1.3944,0
writev,1,select,0,0,1,0,1,1,2,1,10583,4182,18135,932,17783,63770,46270,21089,49180,18677,15,44294,1,18160,0,0,1,1,797,1.3944,0
writev,1,select,0,0,1,0,1,1,2,1,10583,4182,18135,932,17783,63770,46270,21089,49180,18677,15,44294,0,18160,0,0,1,1,797,1.3944,0
writev,1,select,0,0,1,0,1,1,2,1,10583,4182,2709,1795,7649,63770,46270,21089,36299,18677,15,31544,0,18160,0,0,1,1,495,1.3944,0
writev,1,select,1,0,1,0,1,1,2,1,10583,4182,18135,932,17783,63770,46270,21089,49180,56467,15,44294,1,18160,0,0,1,1,797,1.3944,0
writev,1,select,1,0,1,0,1,1,2,1,10583,4182,18135,932,17783,63770,46270,32126,49180,18677,15,45594,1,18160,0,0,1,1,2022,1.3944,0
write,0,select,0,0,1,1,1,1,2,0,10583,4182,2709,36070,17783,37128,56898,16151,12780,30991,16,56616,1,20530,0,0,1,0,2404,1.3944,0
writev,1,select,0,1,1,0,1,1,2,1,1278,4182,2709,36070,17783,64666,22731,21089,19133,20665,15,1438,1,52856,0,0,1,1,2249,1.88335,1
writev,1,select,0,0,1,0,1,1,2,0,11924,8922,7551,42927,28321,25191,52388,36330,1478,2600,16,64867,1,20530,0,0,1,1,966,1.88335,1
writev,1,select,0,0,1,0,1,1,2,1,10583,4182,2709,53840,27045,63770,46270,21089,19133,18677,15,1438,1,18160,0,0,1,1,797,1.88335,1
writev,1,libev,0,0,0,1,1,1,1,2,11924,44283,7551,25265,28321,25191,63131,59518,49820,2600,0,38649,1,26215,0,0,0,1,1320,1.7333,1
write,0,linux-sysepoll,1,0,0,1,1,1,0,0,11924,44283,49671,6715,28321,25191,63131,31900,6269,2600,9,38649,1,34976,1,0,1,1,2511,1.7333,1
write,0,linux-sysepoll,1,0,0,1,1,1,0,0,39963,44283,49671,6715,28321,25191,63131,31900,6269,2600,9,38649,1,26215,0,0,1,0,2027,1.7333,1
write,0,linux-sysepoll,1,0,0,1,1,1,0,0,39963,44283,49671,6715,28321,25191,63131,31900,6269,2600,9,38649,1,48282,0,0,1,1,797,1.7333,1
writev,1,select,1,0,1,0,0,1,2,1,10583,4182,18135,36070,17783,63770,46270,21089,50401,38085,3,1948,1,26215,0,0,1,1,1320,1.7333,1
writev,1,select,0,0,1,0,1,0,2,2,10583,4182,2709,36070,17783,63770,46270,995,11436,38085,3,1948,1,26215,0,0,0,1,1320,1.7333,1
write,0,select,1,0,0,0,1,1,2,1,10583,4182,54744,61687,5403,24619,60181,56310,59144,64406,0,9293,1,48819,0,0,0,1,1320,1.7333,1
writev,0,libev,0,0,1,1,1,1,1,2,11924,44283,7551,25265,28321,25191,63131,59518,49820,33022,0,38649,1,26215,1,0,0,1,1320,1.7333,1
