auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,1,1,1,1,0,0,1,0,1,1,0,7.87
1,1,0,1,0,0,0,0,0,0,0,1,7.89
1,1,1,0,1,0,0,1,0,1,1,0,7.9
1,0,1,0,0,0,0,1,0,1,0,0,9.98
1,0,1,0,0,0,0,1,0,1,0,1,10.0
1,0,0,1,0,0,0,1,0,1,0,1,10.01
1,0,0,1,0,0,0,1,0,1,0,0,10.03
1,0,1,1,0,1,1,1,0,0,0,0,11.67
1,0,1,1,0,1,1,1,0,1,0,0,11.71
1,0,1,1,1,1,1,1,0,1,1,0,12.89
1,0,0,0,0,1,1,1,0,1,1,0,12.91
1,0,1,1,0,1,0,1,0,1,1,0,12.98
1,1,1,0,1,0,0,1,1,1,1,1,14.66
1,0,1,0,1,0,1,1,1,1,1,1,18.62
0,0,0,1,0,0,0,1,0,1,0,0,18.71
0,0,0,1,0,1,1,1,0,1,1,1,18.85
0,0,0,1,0,0,0,1,0,1,1,0,18.85
0,0,1,1,1,1,1,1,0,1,1,0,19.01
0,0,0,1,0,1,0,0,0,0,1,0,19.07
0,1,0,1,0,0,0,0,0,0,0,0,19.45
