write,0,select,1,0.1,1.1,0.2,1.2,1.3,0.3,2,2674,27906,20834,36784,18392,24891,55070,35593,9450,8624,9,14473,1.4,36179,0.4,0.5,1.5,0.6,1.6,74527.07
sendfile,1,linux-sysepoll,1,0,0,1,1,0,0,0,45270,40645,27664,13163,10068,61074,4560,25738,19915,9971,16,46743,1,57610,1,1,0,1,2327,81445.91
write,1,poll,0,1,0,0,1,0,1,2,7305,47090,27723,32839,13485,57239,51669,48766,39076,29989,14,24976,1,59437,1,1,0,0,1504,78882.75
writev,1,linux-sysepoll,1,0,0,1,1,1,2,1,34328,65383,27476,54256,1110,45646,29962,65312,37068,52831,7,18952,1,818,0,1,0,0,541,76681.8
writev,0,select,0,0,1,1,1,1,0,1,64978,33977,58723,45040,22520,12499,42263,19731,4286,61696,13,12118,1,57874,1,0,0,1,2382,76270.3
write,0,poll,1,0,0,1,1,1,0,2,22080,2997,29408,32804,16402,46258,63222,50335,27546,49887,13,64996,1,23519,0,0,1,1,928,71048.99
write,1,linux-sysepoll,1,1,0,1,1,0,1,0,17587,59859,15078,50831,9497,60151,50947,58797,25824,4339,4,52981,1,36841,0,0,1,1,2114,60768.04
writev,0,poll,1,0,0,0,1,0,0,1,46117,36493,12113,932,12269,18027,37066,30426,47941,50851,0,53280,0,55435,1,0,1,1,1482,59811.24
writev,0,libev,1,1,1,1,0,1,0,0,33844,23786,54232,3281,1640,31645,6972,30306,10341,50449,0,5610,1,41351,0,0,0,0,1629,14928.84
sendfile,1,poll,1,0,1,1,0,1,0,1,65319,26508,43483,50116,27961,42828,5678,34524,9082,49202,1,38698,1,33507,0,0,0,0,2091,14836.02
write,1,libev,1,1,1,1,0,0,2,2,61187,10952,15633,61198,30599,13971,51700,41342,53797,50110,0,18952,1,45503,1,1,1,0,44,14230.9
write,1,select,0,1,1,1,0,1,1,1,61509,12612,8773,5986,2993,59087,32478,36352,54699,6682,3,22030,0,18850,0,1,0,0,417,13583.0
write,1,linux-sysepoll,1,0,1,1,0,0,2,1,20820,3878,32168,9195,4613,21811,24481,59649,62535,15544,3,55253,0,33490,0,1,0,0,537,13468.14
write,0,poll,0,0,0,0,0,0,1,2,46102,60092,28135,53807,26903,63205,22042,4151,31382,44210,0,59700,0,25413,0,1,0,0,719,13440.49
write,1,libev,1,1,1,1,0,0,1,1,48221,37119,25777,30410,15205,5246,34417,65441,42495,59607,7,29121,1,32294,0,1,1,0,1097,12887.04
sendfile,0,poll,0,0,1,0,0,0,0,1,30967,33740,31758,17660,25335,64526,40563,32684,37590,19014,11,20809,1,62333,1,0,0,0,350,12276.13
write,0,select,0,0,1,1,0,0,1,2,34997,25405,5338,3908,17691,39983,41651,28783,35513,13060,16,32212,0,5714,1,0,0,1,2639,12216.03
sendfile,1,select,0,0,0,1,0,0,0,0,1716,15626,52324,55008,27504,52957,61140,44027,53534,27774,6,28736,0,38291,0,0,1,0,1531,11909.43
sendfile,0,poll,1,0,1,1,1,0,2,0,41947,13838,5047,48056,32378,37465,64423,28710,1512,58487,13,22439,1,61873,0,0,1,0,1943,11628.34
sendfile,0,linux-sysepoll,1,0,1,1,0,1,0,2,11525,47133,37790,58720,29360,35538,18649,37073,41517,14150,11,17755,1,25483,0,0,1,1,1836,11525.14
write,0,poll,0,0,1,1,0,1,1,0,10364,55426,13729,30825,15412,16602,21378,5878,12035,10836,9,22315,0,38891,1,0,1,1,1618,10701.59
