auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,1,1,1,0,1,1,0,1,1,0,0.9778,0
1,0,0,0,0,0,1,0,0,1,0,0,1.5778,1
1,0,0,0,0,0,0,1,0,0,1,0,1.7111,1
1,0,0,0,0,0,1,0,0,1,1,0,1.7111,1
0,0,1,1,1,0,0,0,0,1,0,0,1.5778,1
1,0,0,0,1,0,0,0,0,1,0,0,1.5778,1
1,0,0,1,1,0,0,0,0,0,1,1,0.9778,0
1,1,1,1,1,0,1,1,0,1,0,0,2.1778,1
1,1,1,1,1,0,0,1,0,1,1,0,2.1778,1
1,1,0,1,1,0,0,1,0,0,1,0,2.1778,1
1,1,1,1,1,0,0,1,0,0,1,0,2.1852,1
1,1,1,0,0,0,1,1,0,1,1,1,1.4,0
1,1,1,1,1,0,1,1,0,1,0,1,2.1778,1
1,1,1,1,1,0,1,1,0,1,1,0,1.4,0
1,0,1,1,1,0,0,0,0,1,0,1,1.3778,0
1,0,0,1,1,0,0,0,0,1,0,0,1.3778,0
1,0,0,0,0,0,0,0,0,1,0,1,1.3778,0
0,0,1,0,1,0,0,0,0,1,0,0,1.3778,0
1,0,0,0,1,0,0,1,0,1,0,0,1.3778,0
1,0,0,0,0,0,0,0,0,1,1,0,1.4444,1
1,0,0,0,0,0,0,0,0,1,1,1,1.4444,1
0,0,1,0,0,0,0,1,0,0,1,0,1.4444,0
0,0,0,0,0,0,0,0,0,1,1,0,1.4444,1
0,0,0,0,1,0,0,1,0,0,0,1,1.4444,0
0,0,1,0,1,0,0,1,0,1,0,1,1.4444,1
0,0,0,0,0,0,0,0,0,1,0,0,1.4444,1
0,0,1,0,1,0,0,1,0,1,0,0,1.4444,1
1,1,1,1,0,0,1,1,0,1,0,1,1.9556,1
1,1,0,0,0,0,0,0,0,1,0,0,1.9556,1
1,1,1,1,1,0,0,1,0,1,1,1,1.9556,1
1,1,0,1,1,0,0,0,0,1,1,0,1.9556,1
