NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,0,0,0,0,1,0,0,1,0,1,0,8,8,1,0.86
1,1,0,0,0,0,1,0,0,1,0,1,0,8,8,1,0.86
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,1,0.98
1,1,1,0,1,0,0,0,0,1,0,0,0,8,8,0,1.25
1,1,0,0,0,1,0,0,0,1,1,1,0,8,160,0,1.37
1,0,1,0,0,1,0,0,0,1,1,1,1,8,320,0,1.44
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,1.51
1,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,1.67
1,1,1,0,0,0,0,0,0,1,1,0,0,22,8,1,1.7
1,1,1,0,0,0,0,0,0,1,1,0,0,22,8,1,1.7
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,1.71
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,1.71
1,0,1,0,0,1,0,0,0,1,1,0,1,8,160,0,1.85
1,1,1,0,0,0,1,0,0,1,0,0,0,44,8,0,2.16
1,0,0,0,0,1,0,0,0,1,1,1,1,8,320,0,2.37
0,1,0,0,1,0,0,0,0,0,0,1,0,22,8,0,2.37
0,1,0,0,1,0,0,0,0,0,0,1,0,22,8,0,2.37
1,0,0,0,0,1,0,0,0,1,1,1,1,8,320,0,2.37
0,1,0,0,0,1,0,0,0,0,1,0,0,22,320,0,2.55
0,1,0,0,0,1,0,0,0,0,1,0,0,22,320,0,2.55
