iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,90,2.3333,1
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,10,1.3444,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,10,2.05,1
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.8444,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,90,1.8444,1
0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,90,1.3444,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,90,1.3444,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,90,2.5574,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,1.5944,1
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,1.5944,1
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,90,1.5944,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,90,1.5944,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,2.5574,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,90,1.5944,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,2.2889,1
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.7556,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.7556,1
0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,2.2889,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,2.2889,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,90,2.2889,1
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,2.2889,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.0722,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.0722,1
