encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,1,0,0,0,0,1,0,6.08
0,0,0,0,1,0,0,1,0,0,1,6.11
0,0,0,1,0,0,0,1,1,0,0,6.12
1,1,0,0,1,0,0,0,0,1,0,6.2
1,1,0,0,1,0,0,0,0,1,0,6.2
0,1,0,0,1,0,0,0,1,0,1,6.21
1,1,0,0,1,0,0,0,0,0,0,6.25
1,0,0,0,1,0,0,0,1,0,1,6.29
0,1,0,0,1,0,0,0,0,0,1,6.31
0,0,0,0,1,0,0,0,1,0,1,6.32
0,0,0,0,1,0,0,0,0,1,1,6.33
0,1,0,0,1,0,0,0,0,0,0,6.47
0,0,0,1,0,0,0,1,1,1,0,6.47
1,1,0,0,1,0,0,0,1,0,1,6.48
0,0,0,0,1,0,0,0,0,0,0,6.48
0,0,0,0,1,0,0,0,0,0,1,6.49
0,0,0,0,1,0,0,1,1,0,1,6.5
0,0,0,0,0,1,0,1,0,1,0,6.52
0,0,0,0,0,1,0,1,0,0,0,6.55
0,0,0,0,1,0,0,0,1,1,1,8.69
