auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,1,1,1,1,1,1,1,0,1,1,0,1.355567,0
1,1,1,1,1,1,1,1,0,0,1,1,1.355567,0
0,1,1,1,1,1,1,1,0,0,1,1,2.744475,1
0,1,1,1,1,1,1,0,0,0,1,1,1.355567,0
1,1,1,1,1,1,1,1,0,0,1,0,1.355567,0
1,1,1,0,1,1,1,1,1,1,0,1,1.355567,1
1,1,1,0,0,1,1,1,1,1,1,0,1.355567,1
0,1,1,1,1,1,1,1,1,1,1,1,1.355567,1
1,1,1,1,1,1,1,1,1,1,0,1,1.355567,1
0,1,1,0,1,1,1,1,1,1,1,0,1.355567,1
0,0,0,0,1,0,1,0,0,0,0,0,1.7556,1
0,0,0,0,1,0,0,0,0,0,0,0,1.7556,1
0,0,1,1,1,0,0,1,0,1,1,0,2.433367,1
0,1,0,1,0,0,0,1,1,0,1,0,2.433367,1
0,0,1,0,1,0,1,0,1,0,0,1,1.7556,1
0,0,0,0,1,0,1,0,0,0,0,1,1.7556,1
0,0,0,0,1,0,1,0,1,0,0,1,1.7556,1
0,1,1,1,1,1,1,1,0,0,1,0,2.433367,1
0,0,0,1,0,0,0,1,0,1,1,0,2.111133,1
0,1,0,1,0,0,0,1,0,1,1,0,2.111133,1
0,1,0,1,1,0,0,1,0,1,1,0,2.111133,1
0,1,1,0,1,0,0,0,1,0,1,0,2.111133,1
0,1,1,1,1,0,1,1,1,0,1,0,2.111133,1
0,0,1,1,1,1,0,0,0,0,1,0,2.111133,1
