write,0,select,1,0.1,1.1,0.2,1.2,1.3,0.3,2,2674,27906,20834,36784,18392,24891,55070,35593,9450,8624,9,14473,1.4,36179,0.4,0.5,1.5,0.6,1.6,56717.92
writev,0,linux-sysepoll,1,1,0,1,1,0,0,1,3684,54684,32818,2671,1335,41238,50168,10468,57762,40693,4,42130,1,16259,0,0,1,0,52,72568.92
sendfile,1,select,1,0,0,1,1,0,0,2,3684,54684,32818,2671,1335,41238,8175,10468,57762,40693,13,42130,1,16259,0,0,1,0,52,72568.92
writev,0,linux-sysepoll,0,1,0,1,1,0,0,1,3684,54684,32818,2671,1335,41238,50168,10468,57762,40693,4,26155,0,50187,1,0,0,0,573,72568.92
writev,0,linux-sysepoll,1,1,0,1,1,0,0,1,3684,54684,27103,2671,1335,41238,50168,10468,57762,40693,4,42130,1,16259,0,0,1,1,537,72568.92
writev,0,linux-sysepoll,1,1,0,1,1,0,0,1,3684,54684,27103,2671,1335,41238,50168,10468,57762,36321,13,30553,0,48975,0,1,1,0,1715,72568.92
writev,0,linux-sysepoll,0,1,0,1,1,0,0,1,3684,54684,32818,2671,1335,41238,50168,10468,13086,40693,4,62836,1,16259,0,0,1,1,52,72568.92
write,0,linux-sysepoll,1,0,0,1,1,0,0,1,3684,54684,32818,2671,1335,41238,50168,10468,57762,40693,4,26155,1,50187,1,0,0,0,573,72568.92
sendfile,1,select,1,0,0,1,1,0,0,0,51101,40843,54185,52678,26339,49953,33127,19156,27644,9004,7,47270,0,4934,0,1,0,0,1550,71227.75
writev,0,linux-sysepoll,1,0,0,1,1,0,0,1,54454,44721,56145,24575,12287,13358,21316,63716,58869,46694,12,24907,1,8681,1,0,1,1,537,71134.23
writev,0,libev,1,1,1,1,1,1,0,1,50792,9349,22414,33989,16994,5593,32480,55380,22797,34421,1,15409,1,31004,1,0,0,0,1273,69595.18
sendfile,1,select,1,0,0,1,1,0,0,2,3684,54684,32818,39393,1335,41238,8175,10468,57762,26838,12,63776,1,35191,0,0,1,0,537,66991.76
writev,0,linux-sysepoll,0,1,0,1,1,0,0,1,50154,54684,32818,2671,1335,41238,21316,63716,58869,32680,12,24907,1,8681,1,1,1,1,537,66613.04
writev,1,select,1,1,1,0,1,0,1,2,5474,6381,56145,24575,12287,13358,21316,63716,58869,40693,13,42130,1,16259,0,0,1,0,52,63911.93
write,0,libev,0,1,0,0,1,1,2,0,3684,51114,32818,2671,1335,41238,50168,10468,57762,40693,4,42130,1,16259,0,0,1,0,52,63740.22
write,0,libev,0,1,0,0,1,1,2,0,60005,45316,40410,13534,11167,16363,12782,30470,15963,64602,10,50107,0,28603,0,0,1,0,1805,63740.22
writev,0,linux-sysepoll,1,1,0,1,1,0,1,1,51101,40843,28983,52678,26339,14803,18972,43890,63969,36321,13,30553,0,48975,0,1,1,0,1715,63686.48
sendfile,0,libev,1,0,1,0,1,1,0,2,3684,54684,32818,2671,32531,41238,8175,10468,57762,49500,13,42130,1,16259,0,0,1,0,52,63580.31
sendfile,1,select,1,0,0,1,1,1,0,2,3684,54684,32818,39393,1335,41238,8175,42632,57762,26838,12,63776,1,35191,1,0,1,1,537,63201.88
write,0,select,0,0,1,1,1,1,1,0,3684,51114,32818,2671,1335,41238,50168,10468,57762,42140,4,42130,1,16259,0,0,1,0,52,62941.67
writev,0,select,0,0,1,1,1,1,1,0,5474,45316,40410,13534,11167,16363,12782,30470,15963,25736,10,50107,1,28603,0,0,1,0,1805,62905.52
