iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,0.53
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,90,0.59
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,90,0.59
0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,90,0.59
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90,0.6
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,0.61
0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,90,0.62
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,90,0.62
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,90,0.62
0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,90,0.64
0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,10,0.64
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,90,0.65
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,10,0.67
0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,10,0.67
0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,90,0.67
0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,90,0.68
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,10,0.68
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10,0.69
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,10,0.7
0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,90,0.71
