NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,1.02
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,1.57
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,1.57
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,1.81
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,2.3
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,3.06
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,3.67
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,4.4
1,0,1,0,0,1,0,0,0,1,1,1,1,22,8,0,4.28
0,1,0,0,1,0,0,0,0,0,0,0,0,22,160,0,4.83
0,0,0,1,0,0,0,0,0,0,1,0,0,44,8,1,7.81
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,2,2.43
1,1,1,0,0,1,0,0,1,1,0,1,0,44,160,0,5.16
0,0,0,0,0,0,0,1,0,0,0,1,1,22,8,1,6.37
1,0,1,1,0,0,0,0,0,1,1,1,0,48,8,2,7.89
0,0,0,1,0,1,1,1,1,0,0,0,1,48,320,2,12.556959927660671
0,1,1,0,0,0,0,0,0,0,1,0,0,22,320,2,12.555335572320622
0,0,0,0,0,1,1,1,0,0,1,0,1,44,320,2,12.558163063369488
1,0,1,1,0,1,1,0,0,0,1,1,0,48,160,0,12.551260253021212
1,1,1,0,0,1,1,0,0,1,0,0,0,8,320,1,12.558716989399953
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,1.02
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,1.57
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,1.57
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,1.81
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,2.3
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,3.06
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,3.67
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,4.4
1,0,1,0,0,1,0,0,0,1,1,1,1,22,8,0,4.28
0,1,0,0,1,0,0,0,0,0,0,0,0,22,160,0,4.83
1,1,1,0,1,0,1,0,0,1,0,0,0,8,8,0,12.556888297188742
1,1,1,0,1,0,0,0,1,0,1,1,1,22,8,0,12.558750836834056
1,0,0,1,0,1,0,1,0,1,1,1,0,22,160,0,12.552487336980125
1,0,1,1,0,0,0,0,0,1,0,1,0,8,8,1,12.554041305285947
